SMSFINANCE;9833946299-2019-12-09;09.12.2019;fd242425-cca6-46fa-9b73-620c216e80fc-3;2002143019;GM01GG000001_20191211_225905;16.12.2019 7:57;GM01GG000001_20191211_225905_ticket.zip.enc;16.12.2019 8:42;0UM;9833946299-2019-12-092002143019;0UMP9CBE.zip.sgn.enc;0UMP9CBE.xml;17.12.2019 5:42;16.12.2019 11:42;0UMP9CBE.xml.xml;;30.12.2019;11.12.2019;09.12.2019;3600;1111;111111;08.02.1972;Нифонов;Сергей;Федорович
SMSFINANCE;9111167764-2019-12-09;09.12.2019;7d0df773-361c-493d-9c8e-45d4cc97359a-d;2002143020;GM01GG000001_20191211_225905;16.12.2019 7:57;GM01GG000001_20191211_225905_ticket.zip.enc;16.12.2019 8:42;0UM;9111167764-2019-12-092002143020;;;;;;;30.12.2019;14.12.2019;09.12.2019;15600;1111;111111;30.01.1958;Бабушкин;Алексей;Дмитриевич
VIVUS;9116448787-2019-12-06;06.12.2019;aa45669d-8671-4880-9b3c-e50e942ec8ac-3;2002138665;GM01GG000001_20191208_225905;11.12.2019 11:06;GM01GG000001_20191208_225905_ticket.zip.enc;11.12.2019 11:39;0VC;9116448787-2019-12-062002138665;0VCP9C8B.zip.sgn.enc;0VCP9C8A.xml;11.12.2019 17:29;11.12.2019 15:09;0VCP9C8B.xml.xml;;27.12.2019;08.12.2019;06.12.2019;3600;1111;111111;24.10.1989;Иванов;Александр;Сергеевич
VIVUS;9277176774-2019-12-06;06.12.2019;2466a749-bfd6-48ed-8704-c2c34c20e4f6-9;2002138666;GM01GG000001_20191208_225905;11.12.2019 11:06;GM01GG000001_20191208_225905_ticket.zip.enc;11.12.2019 11:39;0VC;9277176774-2019-12-062002138666;;;;;;;27.12.2019;13.12.2019;06.12.2019;3600;1111;111111;04.02.1993;Павлов;Игорь;Вадимович
